Item ID,Color ID,Size ID,Item Name,Color Name,Size Name,SKU Description,Department,Class,Wholesale Price,Retail Price,Retail Markup $,Retail Markup %,On Hand #
11820S,609,216,REVERSIBLE HOGU CUSTOM,Blue/Red,Extra Large,Blue/Red Extra Large,Sparring,Chest/Rib,$29.99,$51.99,$22.00,73.4%,0
11820S,609,234,REVERSIBLE HOGU CUSTOM,Blue/Red,Child,Blue/Red Child,Sparring,Chest/Rib,$29.99,$51.99,$22.00,73.4%,0
12054,010,416,Expandable Steel Baton,Black,"16""","Black 16""",Weapons,Self Defense,$22.99,$40.99,$18.00,78.3%,0
12054,010,421,Expandable Steel Baton,Black,"21""","Black 21""",Weapons,Self Defense,$22.99,$40.99,$18.00,78.3%,18
12054,010,426,Expandable Steel Baton,Black,"26""","Black 26""",Weapons,Self Defense,$22.99,$40.99,$18.00,78.3%,25
12057,010,,Sharkee Dagger,Black,,Black,Weapons,Self Defense,$9.99,$19.99,$10.00,100.1%,0
12062,010,,Sharkee Tanto Knife with Virtual Blade,Black,,Black,Weapons,Self Defense,$12.99,$25.99,$13.00,100.1%,0
12064,010,,Sharkee Tactical Open Folder Knife,Black,,Black,Weapons,Self Defense,$8.99,$17.99,$9.00,100.1%,0
120CMA,906,410,CMA Graphite Chuck,Red/Blue,"10""","Red/Blue 10""",Weapons,Custom Stock,$14.99,$19.99,$5.00,33.4%,1
12100,010,,Kobudo Series - Tonfa,Black,,Black,Weapons,Action Flex,$40.99,$59.99,$19.00,46.4%,0
12103,120,412,Octagon Corded Nunchaku,Natural,"12""","Natural 12""",Weapons,Chuks,$11.99,$22.99,$11.00,91.7%,377
12103,120,414,Octagon Corded Nunchaku,Natural,"14""","Natural 14""",Weapons,Chuks,$11.99,$22.99,$11.00,91.7%,198
12103C,120,412,OCTAGON CHUK CUSTOM,Natural,"12""","Natural 12""",Weapons,Chuks,$11.99,$22.99,$11.00,91.7%,0
12103C,120,414,OCTAGON CHUK CUSTOM,Natural,"14""","Natural 14""",Weapons,Chuks,$11.99,$22.99,$11.00,91.7%,0
12104,100,412,White Wax Wood Octagon Corded Nunchaku,White,"12""","White 12""",Weapons,Chuks,$14.99,$28.99,$14.00,93.4%,99
12106,210,408,Round Dense Foam Nunchaku,Yellow/Black,"8""","Yellow/Black 8""",Weapons,Chuks,$9.99,$19.99,$10.00,100.1%,474
12106,210,410,Round Dense Foam Nunchaku,Yellow/Black,"10""","Yellow/Black 10""",Weapons,Chuks,$9.99,$19.99,$10.00,100.1%,415
12106,210,412,Round Dense Foam Nunchaku,Yellow/Black,"12""","Yellow/Black 12""",Weapons,Chuks,$9.99,$19.99,$10.00,100.1%,135
12106CMA,900,410,CMA Round Dense Foam Chuk,Red,"10""","Red 10""",Weapons,Chuks,$9.49,$19.99,$10.50,110.6%,256
12107,210,408,Octagon Dense Foam Nunchaku,Yellow/Black,"8""","Yellow/Black 8""",Weapons,Chuks,$9.99,$19.99,$10.00,100.1%,72
12107,210,410,Octagon Dense Foam Nunchaku,Yellow/Black,"10""","Yellow/Black 10""",Weapons,Chuks,$9.99,$19.99,$10.00,100.1%,283
12107,210,412,Octagon Dense Foam Nunchaku,Yellow/Black,"12""","Yellow/Black 12""",Weapons,Chuks,$9.99,$19.99,$10.00,100.1%,255
12111,010,413,ActionFlex™ Nunchaku,Black,"13""","Black 13""",Weapons,Action Flex,$32.99,$55.99,$23.00,69.7%,84
12113,010,408,Demo Foam Nunchaku,Black,"8""","Black 8""",Weapons,Chuks,$4.99,$9.99,$5.00,100.2%,772
12113,010,412,Demo Foam Nunchaku,Black,"12""","Black 12""",Weapons,Chuks,$4.99,$9.99,$5.00,100.2%,"1,907"
12113S,010,408,CUSTOM SKINNY FOAM CHUK,Black,"8""","Black 8""",Weapons,Chuks,$4.99,$9.99,$5.00,100.2%,0
12113S,010,412,CUSTOM SKINNY FOAM CHUK,Black,"12""","Black 12""",Weapons,Chuks,$4.99,$9.99,$5.00,100.2%,0
12114,921,408,Foam Corded Nunchaku,Pink,"8""","Pink 8""",Weapons,Chuks,$4.99,$9.99,$5.00,100.2%,709
12114,921,412,Foam Corded Nunchaku,Pink,"12""","Pink 12""",Weapons,Chuks,$4.99,$9.99,$5.00,100.2%,681
12114S,921,408,CUSTOM PINK FOAM CORD CHUK,Pink,"8""","Pink 8""",Weapons,Chuks,$4.99,$9.99,$5.00,100.2%,0
12114S,921,412,CUSTOM PINK FOAM CORD CHUK,Pink,"12""","Pink 12""",Weapons,Chuks,$4.99,$9.99,$5.00,100.2%,0
12115,010,408,Foam Ball-Bearing Chuck,Black,"8""","Black 8""",Weapons,Chuks,$7.99,$15.49,$7.50,93.9%,510
12115,010,412,Foam Ball-Bearing Chuck,Black,"12""","Black 12""",Weapons,Chuks,$7.99,$15.49,$7.50,93.9%,976
12115,600,408,Foam Ball-Bearing Chuck,Blue,"8""","Blue 8""",Weapons,Chuks,$7.99,$15.49,$7.50,93.9%,381
12115,600,412,Foam Ball-Bearing Chuck,Blue,"12""","Blue 12""",Weapons,Chuks,$7.99,$15.49,$7.50,93.9%,862
12115,900,408,Foam Ball-Bearing Chuck,Red,"8""","Red 8""",Weapons,Chuks,$7.99,$15.49,$7.50,93.9%,548
12115,900,412,Foam Ball-Bearing Chuck,Red,"12""","Red 12""",Weapons,Chuks,$7.99,$15.49,$7.50,93.9%,"1,188"
12115,921,408,Foam Ball-Bearing Chuck,Pink,"8""","Pink 8""",Weapons,Chuks,$7.99,$15.49,$7.50,93.9%,290
12115,921,412,Foam Ball-Bearing Chuck,Pink,"12""","Pink 12""",Weapons,Chuks,$7.99,$15.49,$7.50,93.9%,810
12115S,010,408,CUSTOM FOAM BB CHUK,Black,"8""","Black 8""",Weapons,Chuks,$7.99,$15.49,$7.50,93.9%,0
12115S,010,412,CUSTOM FOAM BB CHUK,Black,"12""","Black 12""",Weapons,Chuks,$7.99,$15.49,$7.50,93.9%,0
12115S,600,408,CUSTOM FOAM BB CHUK,Blue,"8""","Blue 8""",Weapons,Chuks,$7.99,$15.49,$7.50,93.9%,0
12115S,600,412,CUSTOM FOAM BB CHUK,Blue,"12""","Blue 12""",Weapons,Chuks,$7.99,$15.49,$7.50,93.9%,0
12115S,900,408,CUSTOM FOAM BB CHUK,Red,"8""","Red 8""",Weapons,Chuks,$7.99,$15.49,$7.50,93.9%,0
12115S,900,412,CUSTOM FOAM BB CHUK,Red,"12""","Red 12""",Weapons,Chuks,$7.99,$15.49,$7.50,93.9%,0
12115S,921,408,CUSTOM FOAM BB CHUK,Pink,"8""","Pink 8""",Weapons,Chuks,$7.99,$15.49,$7.50,93.9%,0
12115S,921,412,CUSTOM FOAM BB CHUK,Pink,"12""","Pink 12""",Weapons,Chuks,$7.99,$15.49,$7.50,93.9%,0
12118,010,408,Foam Corded Nunchaku,Black,"8""","Black 8""",Weapons,Chuks,$3.99,$8.99,$5.00,125.3%,"1,279"
12118,010,412,Foam Corded Nunchaku,Black,"12""","Black 12""",Weapons,Chuks,$3.99,$8.99,$5.00,125.3%,"1,782"
12118,600,408,Foam Corded Nunchaku,Blue,"8""","Blue 8""",Weapons,Chuks,$3.99,$8.99,$5.00,125.3%,"1,921"
12118,600,412,Foam Corded Nunchaku,Blue,"12""","Blue 12""",Weapons,Chuks,$3.99,$8.99,$5.00,125.3%,"2,485"
12118,900,408,Foam Corded Nunchaku,Red,"8""","Red 8""",Weapons,Chuks,$3.99,$8.99,$5.00,125.3%,"1,192"
12118,900,412,Foam Corded Nunchaku,Red,"12""","Red 12""",Weapons,Chuks,$3.99,$8.99,$5.00,125.3%,"2,181"
12118PMA,010,408,Premier MA Foam Cord Nunchaku,Black,"8""","Black 8""",Weapons,Custom Stock,$3.79,$7.99,$4.20,110.8%,"15,258"
12118S,010,408,CUSTOM FOAM CORD CHUK,Black,"8""","Black 8""",Weapons,Chuks,$3.99,$8.99,$5.00,125.3%,0
12118S,010,412,CUSTOM FOAM CORD CHUK,Black,"12""","Black 12""",Weapons,Chuks,$3.99,$8.99,$5.00,125.3%,0
12118S,600,408,CUSTOM FOAM CORD CHUK,Blue,"8""","Blue 8""",Weapons,Chuks,$3.99,$8.99,$5.00,125.3%,0
12118S,600,412,CUSTOM FOAM CORD CHUK,Blue,"12""","Blue 12""",Weapons,Chuks,$3.99,$8.99,$5.00,125.3%,0
12118S,900,408,CUSTOM FOAM CORD CHUK,Red,"8""","Red 8""",Weapons,Chuks,$3.99,$8.99,$5.00,125.3%,0
12118S,900,412,CUSTOM FOAM CORD CHUK,Red,"12""","Red 12""",Weapons,Chuks,$3.99,$8.99,$5.00,125.3%,0
12119,120,412,Hand Carved Rattan Nunchaku,Natural,"12""","Natural 12""",Weapons,Chuks,$17.99,$35.99,$18.00,100.1%,374
1212,900,412,Glo-Chuk,Red,"12""","Red 12""",Weapons,Chuks,$16.01,$32.01,$16.00,99.9%,361
1212K,900,,GLO-CHUK KIT,Red,,Red,Weapons,Chuks,$19.99,$39.99,$20.00,100.1%,0
1213,200,,Glo-Chuks Refills,Yellow,,Yellow,Weapons,Chuks,$1.99,$3.99,$2.00,100.5%,0
1213,400,,Glo-Chuks Refills,Orange,,Orange,Weapons,Chuks,$1.99,$3.99,$2.00,100.5%,0
1213,500,,Glo-Chuks Refills,Green,,Green,Weapons,Chuks,$1.99,$3.99,$2.00,100.5%,0
1213,600,,Glo-Chuks Refills,Blue,,Blue,Weapons,Chuks,$1.99,$3.99,$2.00,100.5%,0
1213,900,,Glo-Chuks Refills,Red,,Red,Weapons,Chuks,$1.99,$3.99,$2.00,100.5%,0
12135,010,,Nunchaku Case,Black,,Black,Weapons,Bags/Cases,$9.49,$18.49,$9.00,94.8%,0
121350,010,,WEAPONS HOLSTER Black,Black,,Black,Weapons,Training,$2.99,$2.99,$0.00,0.0%,0
12135S,010,,DO NOT USE - NOT AVAIL IN CUSTOMS,Black,,Black,Weapons,Bags/Cases,$9.49,$18.49,$9.00,94.8%,0
12137,120,410,Octagon Demo Nunchaku,Natural,"10""","Natural 10""",Weapons,Chuks,$10.99,$20.99,$10.00,91.0%,980
12138,028,411,Holographic Nunchaku,Silver,"11""","Silver 11""",Weapons,Chuks,$18.99,$35.99,$17.00,89.5%,283
121447,019,410,Competition Chuks - Fire and Ice,Black/Red,"10""","Black/Red 10""",Weapons,Chuks,$64.99,$89.99,$25.00,38.5%,0
121447,019,412,Competition Chuks - Fire and Ice,Black/Red,"12""","Black/Red 12""",Weapons,Chuks,$64.99,$89.99,$25.00,38.5%,0
12146,019,412,Graphite Ball-Bearing Nunchaku,Black/Red,"12""","Black/Red 12""",Weapons,Chuks,$30.99,$60.99,$30.00,96.8%,194
12146,042,412,Graphite Ball-Bearing Nunchaku,Black/Silver,"12""","Black/Silver 12""",Weapons,Chuks,$30.99,$60.99,$30.00,96.8%,269
12149,028,410,Holographic Ice Chuks,Silver,"10""","Silver 10""",Weapons,Chuks,$64.99,$89.99,$25.00,38.5%,29
12149,028,412,Holographic Ice Chuks,Silver,"12""","Silver 12""",Weapons,Chuks,$64.99,$89.99,$25.00,38.5%,31
12149PMA,500,410,PMA HOLOGRAPHIC ICE CHUKS,Green,"10""","Green 10""",Weapons,Chuks,$64.99,$64.99,$0.00,0.0%,179
1214DE,200,409,Danny Etkin Illuminator  Nunchaku,Yellow,"9""","Yellow 9""",Weapons,Chuks,$69.99,$89.99,$20.00,28.6%,18
1214DE,200,411,Danny Etkin Illuminator  Nunchaku,Yellow,"11""","Yellow 11""",Weapons,Chuks,$69.99,$89.99,$20.00,28.6%,0
1214DE,200,412,Danny Etkin Illuminator  Nunchaku,Yellow,"12""","Yellow 12""",Weapons,Chuks,$69.99,$89.99,$20.00,28.6%,33
12152,028,410,Iridescent Corded Nunchaku,Silver,"10""","Silver 10""",Weapons,Chuks,$20.99,$40.99,$20.00,95.3%,"2,799"
1215DE,400,409,Danny Etkin Illuminator Nunchaku,Orange,"9""","Orange 9""",Weapons,Chuks,$69.99,$89.99,$20.00,28.6%,4
1215DE,400,411,Danny Etkin Illuminator Nunchaku,Orange,"11""","Orange 11""",Weapons,Chuks,$69.99,$89.99,$20.00,28.6%,0
1215DE,400,412,Danny Etkin Illuminator Nunchaku,Orange,"12""","Orange 12""",Weapons,Chuks,$69.99,$89.99,$20.00,28.6%,0
12168,,,Polypropylene Round Nunchaku,,,,Weapons,Chuks,$12.99,$19.99,$7.00,53.9%,0
1216DE,200,409,Danny Etkin Neon Nunchaku,Yellow,"9""","Yellow 9""",Weapons,Chuks,$69.99,$89.99,$20.00,28.6%,3
1216DE,200,411,Danny Etkin Neon Nunchaku,Yellow,"11""","Yellow 11""",Weapons,Chuks,$69.99,$89.99,$20.00,28.6%,16
1216DE,200,412,Danny Etkin Neon Nunchaku,Yellow,"12""","Yellow 12""",Weapons,Chuks,$69.99,$89.99,$20.00,28.6%,7
12171,,,Round Bamboo Ball-Bearing Nunchaku,,,,Weapons,Chuks,$20.99,$40.99,$20.00,95.3%,0
12174,010,412,Dragon Nunchaku,Black,"12""","Black 12""",Weapons,Chuks,$25.99,$30.99,$5.00,19.2%,128
1218T,,,"BALLISTIC SHIELD 12""X18""",,,,Weapons,Self Defense,$140.00,$160.00,$20.00,14.3%,0
121KE,120,412,Mackensi Emory Training Kama,Natural,"12""","Natural 12""",Weapons,Kamas,$32.99,$60.99,$28.00,84.9%,269
121KE,120,414,Mackensi Emory Training Kama,Natural,"14""","Natural 14""",Weapons,Kamas,$32.99,$60.99,$28.00,84.9%,505
12210,900,,Small Weapon Case,Red,,Red,Weapons,Bags/Cases,$15.99,$31.99,$16.00,100.1%,0
123121,,,SWORD ABBOTT IAITO,,,,Weapons,Swords,$299.99,$549.99,$250.00,83.3%,0
123122,,,SWORD ABBOTT WAKIZAS,,,,Weapons,Swords,$99.99,$99.99,$0.00,0.0%,0
123123,,,SWORD ABBOTT KATANA,,,,Weapons,Swords,$349.99,$649.99,$300.00,85.7%,0
123124,,,SWORD ABBOTT KATANXL,,,,Weapons,Swords,$399.99,$749.99,$350.00,87.5%,0
12320,,,Shinwa Regal Katana,,,,Weapons,Swords,$199.99,$249.99,$50.00,25.0%,0
123216,,,Sword Letter Opener,,,,Weapons,Swords,$9.99,$19.99,$10.00,100.1%,0
123217,,,DOUBLE EDGED SWORD RED,,,,Weapons,Swords,$29.99,$59.99,$30.00,100.0%,0
123218,,,NINJA SWORD IRIDECSCENT,,,,Weapons,Swords,$19.99,$39.99,$20.00,100.1%,0
123219,,,SAMURAI SWORD  BLK/GREEN,,,,Weapons,Swords,$29.99,$29.99,$0.00,0.0%,0
123220,,,SAMURAI SWORD TAN,,,,Weapons,Swords,$29.99,$59.99,$30.00,100.0%,0
123223,,,Dragon Blade Samurai Sword,,,,Weapons,Swords,$29.99,$59.99,$30.00,100.0%,0
12325,,,BLACK RONIN NINJA,,,,Weapons,Swords,$39.99,$69.99,$30.00,75.0%,0
12330,,,SAMURAI 3000 NINJA SWORD,,,,Weapons,Swords,$149.99,$199.99,$50.00,33.3%,0
12333,,,DRAGON END SAMURAI SWORD,,,,Weapons,Swords,$29.99,$49.99,$20.00,66.7%,0
12334,,,WOOD SCABBARD SWORD,,,,Weapons,Swords,$29.99,$59.99,$30.00,100.0%,0
12335,,,Katana with Samurai,,,,Weapons,Swords,$29.99,$59.99,$30.00,100.0%,0
12336,,,"40.5"" CURVED SHIRASAYA",,,,Weapons,Swords,$29.99,$59.99,$30.00,100.0%,0
12337,,,Chu Yu Gi Katana,,,,Weapons,Swords,$39.99,$79.99,$40.00,100.0%,0
12339,,,Honor Katana Sword,,,,Weapons,Swords,$39.99,$79.99,$40.00,100.0%,0
12340,010,,Kobudo Series Ninjata,Black,,Black,Weapons,Action Flex,$40.99,$59.99,$19.00,46.4%,0
12341,,,Ray Skin Samurai Sword,,,,Weapons,Swords,$69.99,$99.99,$30.00,42.9%,0
12342,,,SAMURAI SWORD ANTIQUE GUARD,,,,Weapons,Swords,$39.99,$59.99,$20.00,50.0%,0
12343,,,Ronin 47 Replica Sword,,,,Weapons,Swords,$149.99,$199.99,$50.00,33.3%,0
123431,010,412,Graphite Corded Nunchaku,Black,"12""","Black 12""",Weapons,Chuks,$35.99,$65.99,$30.00,83.4%,62
123431,900,412,Graphite Corded Nunchaku,Red,"12""","Red 12""",Weapons,Chuks,$35.99,$65.99,$30.00,83.4%,102
123431CMA,028,412,CMA Graphite Corded Nunchaku,Silver,"12""","Silver 12""",Weapons,Chuks,$21.24,$42.99,$21.75,102.4%,570
123432,010,409,Graphite Ball-Bearing Nunchaku,Black,"9""","Black 9""",Weapons,Chuks,$34.99,$65.99,$31.00,88.6%,167
123432,010,412,Graphite Ball-Bearing Nunchaku,Black,"12""","Black 12""",Weapons,Chuks,$34.99,$65.99,$31.00,88.6%,137
123432,028,409,Graphite Ball-Bearing Nunchaku,Silver,"9""","Silver 9""",Weapons,Chuks,$34.99,$65.99,$31.00,88.6%,58
123432,028,412,Graphite Ball-Bearing Nunchaku,Silver,"12""","Silver 12""",Weapons,Chuks,$34.99,$65.99,$31.00,88.6%,165
123432,900,409,Graphite Ball-Bearing Nunchaku,Red,"9""","Red 9""",Weapons,Chuks,$34.99,$65.99,$31.00,88.6%,89
123432,900,412,Graphite Ball-Bearing Nunchaku,Red,"12""","Red 12""",Weapons,Chuks,$34.99,$65.99,$31.00,88.6%,16
12344,,,HANDFORGED SAMURAI SWORD,,,,Weapons,Swords,$49.99,$89.99,$40.00,80.0%,0
12345,,,Hand Painted Samurai Sword,,,,Weapons,Swords,$29.99,$49.99,$20.00,66.7%,0
12346,,,Historial Oriental Sword,,,,Weapons,Swords,$69.99,$89.99,$20.00,28.6%,0
12347,,,Tenryu Handforged Samurai Sword,,,,Weapons,Swords,$79.99,$99.99,$20.00,25.0%,0
12348,,,Oriental Sword,,,,Weapons,Swords,$29.99,$49.99,$20.00,66.7%,0
12349,,,Walking Dead Sword,,,,Weapons,Swords,$79.99,$99.99,$20.00,25.0%,0
123509,,,TACHI SAMURAI SWORD,,,,Weapons,Swords,$39.99,$79.99,$40.00,100.0%,0
123513,,,WRAPPED HANDLE SWORD,,,,Weapons,Swords,$19.99,$19.99,$0.00,0.0%,0
123514,,,FLORAL INLAY SWORD,,,,Weapons,Swords,$19.99,$19.99,$0.00,0.0%,0
123515,,,Two Tone Samurai Sword,,,,Weapons,Swords,$39.99,$79.99,$40.00,100.0%,0
123516,,,This sword features a two-toned red and black blade with a s,,,,Weapons,Swords,$9.99,$9.99,$0.00,0.0%,0
12352,,,SWORD OIL- CAS,,,,Weapons,Swords,$1.99,$1.99,$0.00,0.0%,0
123520,010,,Vindicator Katana,Black,,Black,Weapons,Swords,$14.99,$29.99,$15.00,100.1%,0
123520,600,,Vindicator Katana,Blue,,Blue,Weapons,Swords,$14.99,$29.99,$15.00,100.1%,0
123520,900,,Vindicator Katana,Red,,Red,Weapons,Swords,$14.99,$29.99,$15.00,100.1%,0
123521,010,,Conqueror Katana,Black,,Black,Weapons,Swords,$14.99,$27.99,$13.00,86.7%,0
123521,600,,Conqueror Katana,Blue,,Blue,Weapons,Swords,$14.99,$27.99,$13.00,86.7%,0
123521,900,,Conqueror Katana,Red,,Red,Weapons,Swords,$14.99,$27.99,$13.00,86.7%,0
123522,010,,SAMURAI SWORD SET,Black,,Black,Weapons,Swords,$9.99,$9.99,$0.00,0.0%,0
123525,019,,2 TONE SWORD Blk/Red,Black/Red,,Black/Red,Weapons,Swords,$4.99,$4.99,$0.00,0.0%,0
123526,,,Chinese Broadsword,,,,Weapons,Swords,$19.99,$39.99,$20.00,100.1%,0
123527,010,,Dragon Sword,Black,,Black,Weapons,Swords,$24.99,$48.99,$24.00,96.0%,0
123528,010,,SAMURAI DECAL SWORD,Black,,Black,Weapons,Swords,$24.99,$48.99,$24.00,96.0%,0
123533,900,,"This classic, carbon steel blade sword features Samurai illu",Red,,Red,Weapons,Swords,$14.99,$14.99,$0.00,0.0%,0
123534,010,,"This classic, carbon steel blade sword features Samurai illu",Black,,Black,Weapons,Swords,$9.99,$9.99,$0.00,0.0%,0
123536,010,,JINTACHI SWORD,Black,,Black,Weapons,Swords,$9.99,$9.99,$0.00,0.0%,0
123537,010,,ROUND TSUBA SWORD Black,Black,,Black,Weapons,Swords,$19.99,$19.99,$0.00,0.0%,0
123544,,,JINTACHI SWORD,,,,Weapons,Swords,$39.99,$39.99,$0.00,0.0%,0
123549,,,Imperial Two Tone Sword,,,,Weapons,Swords,$39.99,$39.99,$0.00,0.0%,0
12354K,USR,,Cutting Mat - 5 PC. Bundle,Us Retail,,Us Retail,Weapons,Swords,$27.99,$59.99,$32.00,114.3%,0
12354K,USW,,Cutting Mat - 5 PC. Bundle,Us Whlse,,Us Whlse,Weapons,Swords,$27.99,$59.99,$32.00,114.3%,0
123551,,,PINK SCABBARD SWORD,,,,Weapons,Swords,$19.99,$19.99,$0.00,0.0%,0
123554,010,,DRAGON CARVED SWORD,Black,,Black,Weapons,Swords,$19.99,$19.99,$0.00,0.0%,0
123554,900,,DRAGON CARVED SWORD,Red,,Red,Weapons,Swords,$19.99,$19.99,$0.00,0.0%,0
123554,921,,DRAGON CARVED SWORD,Pink,,Pink,Weapons,Swords,$19.99,$19.99,$0.00,0.0%,0
123706,010,,SAMURAI LTHR WRAP SWORD Black,Black,,Black,Weapons,Swords,$19.99,$39.99,$20.00,100.1%,0
123708,,,4 PC SAMURAI SWORD,,,,Weapons,Swords,$29.99,$29.99,$0.00,0.0%,0
123710,,,BROWN DRGN KATANA,,,,Weapons,Swords,$39.99,$79.99,$40.00,100.0%,0
123718,010,,Shirasaya Sword,Black,,Black,Weapons,Swords,$29.99,$59.99,$30.00,100.0%,0
123719,981,,SHIRASAYA W/CURVE,Cherry,,Cherry,Weapons,Swords,$19.99,$59.99,$40.00,200.1%,0
12372,,,Ten Ryu Hand Forged Samurai Sword,,,,Weapons,Swords,$99.99,$149.99,$50.00,50.0%,0
123725,010,,JINTACHI W/LTHR,Black,,Black,Weapons,Swords,$24.99,$49.99,$25.00,100.0%,0
123729,,,Ninja Battle Sword,,,,Weapons,Swords,$9.99,$9.99,$0.00,0.0%,0
123732,,,KATANA HAND FORGED,,,,Weapons,Swords,$189.99,$299.99,$110.00,57.9%,0
123733,,,KATANA HAND FORGED,,,,Weapons,Swords,$99.99,$99.99,$0.00,0.0%,0
12374,,,Samurai Sword Minature,,,,Weapons,Swords,$12.99,$19.99,$7.00,53.9%,0
123743,,,IVORY NINJA KATANA,,,,Weapons,Swords,$29.99,$59.99,$30.00,100.0%,0
123745,,,BROWN LEATHER,,,,Weapons,Swords,$89.99,$149.99,$60.00,66.7%,0
123746,,,SAMURAI SWORD W/MINI,,,,Weapons,Swords,$19.99,$19.99,$0.00,0.0%,0
123749,,,RED WOLF KATANA,,,,Weapons,Swords,$19.99,$19.99,$0.00,0.0%,0
12375,,,Koi Katana,,,,Weapons,Swords,$29.99,$49.99,$20.00,66.7%,0
12376,,,Dragon Phoenix Sword,,,,Weapons,Swords,$79.99,$79.99,$0.00,0.0%,0
12378,,,Oriental Sword,,,,Weapons,Swords,$29.99,$49.99,$20.00,66.7%,0
12379,,,Twin Ninja Sword,,,,Weapons,Swords,$19.99,$39.99,$20.00,100.1%,0
123902,,,Freestanding Double Sword Stand,,,,Weapons,Stands,$15.99,$31.99,$16.00,100.1%,0
123903,,,Freestanding Triple Sword Stand,,,,Weapons,Stands,$19.99,$39.99,$20.00,100.1%,0
123904,,,Kubudo Stand,,,,Weapons,Stands,$12.99,$23.99,$11.00,84.7%,0
123906,,,Single Sword Stand,,,,Weapons,Stands,$15.99,$31.99,$16.00,100.1%,0
123ATA,900,421,STICK W/HANDLE Red,Red,"21""","Red 21""",Weapons,Custom Stock,$8.00,$15.99,$7.99,99.9%,"1,711"
123ATA,900,425,STICK W/HANDLE Red,Red,"25""","Red 25""",Weapons,Custom Stock,$8.00,$15.99,$7.99,99.9%,960
124,120,426,Spiral Unpeeled Escrima,Natural,"26""","Natural 26""",Weapons,Escrima,$8.49,$16.99,$8.50,100.1%,0
124,120,428,Spiral Unpeeled Escrima,Natural,"28""","Natural 28""",Weapons,Escrima,$8.49,$16.99,$8.50,100.1%,2
1240,120,,3 SEC WHT WAX STAFF Natural,Natural,,Natural,Weapons,Training,$9.99,$9.99,$0.00,0.0%,0
12410,081,550,Demo Bo Staff,Silver/Black,5',Silver/Black 5',Weapons,Bo,$79.99,$109.99,$30.00,37.5%,14
12410,081,555,Demo Bo Staff,Silver/Black,5.5',Silver/Black 5.5',Weapons,Bo,$79.99,$109.99,$30.00,37.5%,2
12410,081,560,Demo Bo Staff,Silver/Black,6',Silver/Black 6',Weapons,Bo,$79.99,$109.99,$30.00,37.5%,3
12410,525,550,Demo Bo Staff,Teal,5',Teal 5',Weapons,Bo,$79.99,$109.99,$30.00,37.5%,8
12410,525,555,Demo Bo Staff,Teal,5.5',Teal 5.5',Weapons,Bo,$79.99,$109.99,$30.00,37.5%,24
12410,525,560,Demo Bo Staff,Teal,6',Teal 6',Weapons,Bo,$79.99,$109.99,$30.00,37.5%,18
12410,609,550,Demo Bo Staff,Blue/Red,5',Blue/Red 5',Weapons,Bo,$79.99,$109.99,$30.00,37.5%,35
12410,609,555,Demo Bo Staff,Blue/Red,5.5',Blue/Red 5.5',Weapons,Bo,$79.99,$109.99,$30.00,37.5%,20
12410,609,560,Demo Bo Staff,Blue/Red,6',Blue/Red 6',Weapons,Bo,$79.99,$109.99,$30.00,37.5%,11
12412,,,Polypropylene Kamas,,,,Weapons,Kamas,$14.99,$29.99,$15.00,100.1%,0
12415,995,,CHROME BO,Multi-Color,,Multi-Color,Weapons,Bo,$70.00,$70.00,$0.00,0.0%,0
12419,995,,TRADITIONAL BO,Multi-Color,,Multi-Color,Weapons,Bo,$70.00,$70.00,$0.00,0.0%,0
12420,900,,Bo Sleeve,Red,,Red,Weapons,Bags/Cases,$20.49,$40.99,$20.50,100.0%,0
12421,995,,TRI COLOR CHROME BO,Multi-Color,,Multi-Color,Weapons,Bo,$75.00,$75.00,$0.00,0.0%,0
12422,995,,ILLUMINATOR SERIES CHROME BO,Multi-Color,,Multi-Color,Weapons,Bo,$120.00,$120.00,$0.00,0.0%,0
12427,012,545,End Color Competition Bo,Black/Yellow,4.5',Black/Yellow 4.5',Weapons,Bo,$74.99,$109.99,$35.00,46.7%,30
12427,012,550,End Color Competition Bo,Black/Yellow,5',Black/Yellow 5',Weapons,Bo,$74.99,$109.99,$35.00,46.7%,28
12427,012,555,End Color Competition Bo,Black/Yellow,5.5',Black/Yellow 5.5',Weapons,Bo,$74.99,$109.99,$35.00,46.7%,29
12428,604,545,Bi-Color Competition Bo,Blue/Orange,4.5',Blue/Orange 4.5',Weapons,Bo,$74.99,$109.99,$35.00,46.7%,20
12428,604,550,Bi-Color Competition Bo,Blue/Orange,5',Blue/Orange 5',Weapons,Bo,$74.99,$109.99,$35.00,46.7%,29
12428,604,555,Bi-Color Competition Bo,Blue/Orange,5.5',Blue/Orange 5.5',Weapons,Bo,$74.99,$109.99,$35.00,46.7%,26
12429,406,545,Tri-Color Competition Bo,Orange/Blue,4.5',Orange/Blue 4.5',Weapons,Bo,$74.99,$109.99,$35.00,46.7%,17
12429,406,550,Tri-Color Competition Bo,Orange/Blue,5',Orange/Blue 5',Weapons,Bo,$74.99,$109.99,$35.00,46.7%,23
12429,406,555,Tri-Color Competition Bo,Orange/Blue,5.5',Orange/Blue 5.5',Weapons,Bo,$74.99,$109.99,$35.00,46.7%,20
1243,010,560,Deluxe Bo Case,Black,6',Black 6',Weapons,Bags/Cases,$25.99,$49.99,$24.00,92.3%,81
12430,010,338,Hard Side Staff Cases,Black,"38.5""","Black 38.5""",Weapons,Bags/Cases,$42.99,$82.99,$40.00,93.0%,45
